"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","FINANCIAL_SECTOR","UNIT_MEASURE","TIME_PERIOD","OBS_VALUE","AGG_METHOD","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","DERIVATION_TYPE","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","FINANCIAL_SECTOR_LABEL","UNIT_MEASURE_LABEL","AGG_METHOD_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL","DERIVATION_TYPE_LABEL"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-Q2","73.25939470403082","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-Q3","73.11099252130975","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-Q4","72.13345853082961","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-Q1","71.73773341543509","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-Q2","68.82770155416934","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-Q3","68.63261282029826","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-Q4","68.72151197911009","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-Q1","63.0844926484443","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-Q2","66.1944009697692","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-Q3","66.32514827616131","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-Q4","65.92380452782315","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-Q1","66.43418269507443","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-Q2","68.61449614019961","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-Q3","69.96244048422414","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-Q4","70.13943683170554","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2023-Q1","74.35269702184139","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2023-Q2","74.24022209313225","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2023-Q3","74.92352527306858","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2023-Q4","75.32245300030181","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2024-Q1","75.39199910034957","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2024-Q2","76.03260121352357","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2024-Q3","75.50234954473325","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2024-Q4","75.0364939006204","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2025-Q1","76.4519503538437","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2025-Q2","74.28035555357046","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2025-Q3","73.38047807554121","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MUS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2025-Q4","72.93468938859701","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Mauritius","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","MWI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2015","61.87100428544772","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","Malawi","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","MWI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2016","63.06239903389998","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","Malawi","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","MWI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2017","65.07378292382032","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","Malawi","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","MWI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2018","58.88077504429155","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","Malawi","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","MWI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019","59.6293595161754","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","Malawi","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","MWI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020","59.20511053220592","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","Malawi","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","MWI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021","60.93558383854385","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","Malawi","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","MWI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022","63.70628111669663","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","Malawi","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","MWI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2023","61.11996346417111","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","Malawi","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MWI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2015-Q2","60.48496042368858","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malawi","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MWI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2015-Q3","60.2312747506902","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malawi","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MWI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2015-Q4","61.87100428544772","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malawi","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
